水泥品种,水泥强度,粉煤灰种类-依据地区,混凝土级配,水灰比,水泥用量（kg/m3）,粉煤灰掺量（%）,砂率,减水剂种类,减水剂掺量（%）,引气剂种类,引气剂掺量（%）,混凝土温度,R28（已整合）
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.8,8.5,45.7
3,42.5,17,2,0.41,279,68,42,5,0.8,1,0.3,14,45.7
3,42.5,17,1,0.37,329,82,42,5,0.8,3,1.5,20,45.7
3,52.5,15,3,0.45,181,45,28,10,0.6,2,0.75,11,45.8
3,42.5,15,2,0.4,264,66,33,10,0.6,2,0.65,12,45.8
3,42.5,17,3,0.37,203,51,28,4,0.6,1,3,7,45.8
3,42.5,15,2,0.43,273,68,44,4,0.8,1,0.8,12,45.8
3,42.5,15,2,0.45,217,72,34,5,0.8,1,1.4,10,45.8
3,42.5,17,2,0.41,254,63,33,5,0.6,1,1.4,9,45.8
3,42.5,17,2,0.41,265,66,42,5,0.8,1,1.2,9,45.8
3,52.5,10,3,0.45,187,47,30,10,0.7,2,0.8,10.5,45.9
3,42.5,15,1,0.4,350,88,51,6,0.6,2,0.2,6,45.9
3,42.5,18,2,0.43,273,68,44,5,0.8,1,0.4,12.5,45.9
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,7,45.9
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.6,7,45.9
3,42.5,17,2,0.43,279,93,48,5,0.6,1,1,7,45.9
3,42.5,17,1,0.37,335,84,42,5,0.8,1,1,16,45.9
3,52.5,17,2,0.35,277,69,32,10,0.6,2,0.5,16,46
3,52.5,2,2,0.38,221,55,33,7,0.6,2,0.7,6.2,46
3,52.5,2,2,0.38,221,55,34,7,0.6,2,0.6,4.4,46
3,52.5,7,2,0.42,266,67,42,10,0.7,2,0.35,12,46
3,42.5,15,2,0.35,256,64,33,8,0.6,2,1.5,9,46
3,42.5,7,2,0.38,248,62,32.5,10,0.6,2,0.7,12,46
3,42.5,17,2,0.41,244,61,32,10,0.6,1,1.4,13,46
3,42.5,18,2,0.45,245,61,43,5,0.8,1,1.2,13.5,46
3,42.5,15,2,0.4,230,58,34,5,0.8,1,1.3,4,46
3,42.5,15,3,0.4,200,50,29,5,0.8,1,1.4,19,46
3,42.5,15,3,0.4,200,50,29,5,0.8,1,1.4,15,46
3,42.5,15,2,0.37,253,63,33,5,0.8,1,1.4,9,46
3,42.5,15,2,0.37,296,74,40,5,0.8,1,0.8,13,46
3,42.5,17,2,0.41,294,74,44,5,0.8,1,0.8,9,46
3,42.5,17,2,0.41,294,71,44,5,0.8,1,0.8,15,46
3,42.5,17,2,0.41,255,83,42,5,0.8,1,0.4,8,46
3,52.5,7,2,0.4,244,61,35,10,0.7,2,0.65,7.8,46.1
3,52.5,11,3,0.45,181,45,30,10,0.7,2,0.5,11.4,46.1
3,52.5,15,2,0.45,222,56,34,10,0.6,2,0.2,8,46.1
3,42.5,15,2,0.41,244,61,32,10,0.6,1,1.2,12,46.1
3,42.5,15,2,0.37,253,63,32,5,0.8,1,2.2,13,46.1
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,8,46.1
3,42.5,17,2,0.41,261,65,34,5,0.6,1,1.8,14,46.1
3,42.5,17,1,0.37,329,82,42,5,0.8,1,0.7,14,46.1
3,42.5,17,2,0.41,265,66,42,5,0.8,1,0.4,15.5,46.1
3,52.5,17,2,0.38,248,62,33,10,0.6,2,0.5,12.5,46.2
3,42.5,15,2,0.35,256,64,33,8,0.6,2,1.3,15,46.2
3,42.5,18,2,0.37,244,61,32,5,0.8,1,1.3,12,46.2
1,42.5,15,2,0.33,301,75,33,5,0.8,1,2.4,6.5,46.2
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.7,15,46.2
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,7,46.2
3,42.5,15,2,0.45,294,73,49,6,0.6,1,0.6,6,46.2
3,42.5,15,2,0.45,209,69,33,5,0.8,1,2,13,46.2
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,14,46.2
3,42.5,15,2,0.45,242,80,44,5,0.8,1,1.8,12,46.2
3,42.5,15,2,0.45,294,73,49,5,0.6,1,0.4,14,46.2
3,42.5,15,2,0.37,309,77,40,5,0.8,1,0.6,14,46.2
3,42.5,15,1,0.41,273,68,37,10,0.6,2,0.4,15,46.3
3,42.5,18,2,0.43,279,93,48,6,0.6,1,0.8,10,46.3
1,42.5,15,2,0.33,301,75,33,5,0.8,1,2.5,8,46.3
1,42.5,15,2,0.43,279,93,48,6,0.6,1,0.8,6,46.3
3,42.5,15,3,0.4,190,48,28,5,0.8,1,0.8,6,46.3
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.5,8,46.3
3,42.5,17,2,0.41,248,83,42,5,0.8,1,0.8,14,46.3
3,42.5,17,2,0.41,261,65,34,5,0.6,1,0.7,10,46.3
3,42.5,17,1,0.41,287,72,42,5,0.8,1,1.4,10,46.3
3,42.5,17,1,0.37,339,82,42,5,0.8,1,0.7,14,46.3
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,18,46.3
3,52.5,10,3,0.45,187,47,30,10,0.7,2,0.8,11,46.4
3,52.5,15,2,0.45,215,54,33,10,0.6,1,3.5,12,46.4
3,42.5,18,1,0.41,273,68,37,10,0.6,1,1.8,13,46.4
3,42.5,18,3,0.41,199,50,27,10,0.6,1,1.6,13,46.4
3,42.5,18,2,0.33,288,72,32,5,0.8,1,2.8,12.5,46.4
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,16,46.4
3,42.5,15,2,0.4,230,58,34,5,0.8,1,2.2,7,46.4
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.3,10,46.4
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,14,46.4
3,42.5,17,3,0.45,169,57,28,5,0.8,1,1.4,10,46.4
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.6,14,46.4
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,14,46.4
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.8,9,46.4
3,52.5,7,3,0.45,178,44,30,10,0.7,2,0.7,3.3,46.5
3,52.5,3,2,0.3,323,81,35,10,0.6,2,0.4,6,46.5
3,42.5,15,2,0.48,174,74,35,10,0.6,1,3.5,8,46.5
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,7,46.5
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,12,46.5
3,42.5,17,2,0.41,275,69,43,5,0.8,1,0.8,10,46.5
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.6,13,46.5
3,42.5,17,2,0.41,285,71,44,5,0.8,1,0.8,15,46.5
3,52.5,7,2,0.4,290,73,43,10,0.8,2,0.2,15.5,46.6
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.6,13,46.6
3,42.5,15,2,0.41,265,66,42,5,0.8,1,1.4,14,46.6
3,42.5,17,2,0.45,294,73,48,6,0.6,1,0.6,9,46.6
3,52.5,7,2,0.37,337,15,40,3,0.6,2,0.3,12.6,46.7
3,42.5,15,2,0.35,256,64,33,8,0.6,2,0.6,15,46.7
3,42.5,15,2,0.33,301,75,33,5,0.8,1,1.5,16.5,46.7
3,42.5,15,2,0.33,301,75,33,5,0.8,1,1.8,12.5,46.7
3,42.5,15,3,0.45,169,57,28,5,0.8,1,1.4,13,46.7
3,42.5,15,2,0.41,275,69,43,5,0.8,1,0.8,15,46.7
3,42.5,15,2,0.41,261,65,34,5,0.6,1,0.7,12,46.7
3,42.5,17,2,0.41,271,68,42,5,0.8,1,0.4,6,46.7
3,52.5,7,3,0.45,178,44,30,10,0.7,2,0.7,16.4,46.8
3,52.5,18,2,0.45,208,52,35,10,0.6,2,0.95,8.4,46.8
3,52.5,18,3,0.45,196,49,33,10,0.6,2,1.15,10.9,46.8
3,42.5,15,3,0.33,230,58,27,5,0.8,1,2,16,46.8
3,42.5,15,3,0.4,200,50,29,5,0.8,1,1.4,7,46.8
3,42.5,15,1,0.41,287,72,42,5,0.8,1,0.3,14,46.8
3,52.5,3,2,0.42,266,67,42,3,0.6,2,0.55,13.3,46.9
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,13,46.9
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,14,46.9
3,42.5,15,2,0.41,248,83,42,5,0.8,1,0.4,12,46.9
3,42.5,17,2,0.41,265,66,42,5,0.8,1,0.8,29,46.9
3,52.5,14,2,0.35,306,15,35,10,0.6,2,0.65,9.2,47
3,42.5,7,2,0.38,248,62,32.5,10,0.6,2,0.7,12,47
3,42.5,15,1,0.41,273,68,37,10,0.6,1,0.9,16,47
3,42.5,18,2,0.37,253,63,32,5,0.8,1,1.7,10,47
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,15,47
3,42.5,17,2,0.43,279,93,48,5,0.6,1,0.6,8.5,47
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,9,47
3,42.5,17,2,0.37,309,77,40,5,0.8,1,0.8,10,47
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.4,9,47
3,42.5,17,2,0.41,265,66,42,5,0.8,1,1.2,9,47
3,42.5,17,1,0.41,283,71,38,5,0.6,3,1,25,47
3,52.5,15,3,0.45,174,44,28,10,0.6,1,1.5,12,47.1
3,42.5,7,2,0.37,240,60,33,8,0.6,1,1.5,11.5,47.1
1,42.5,15,2,0.33,301,75,33,5,0.8,1,2.6,7,47.1
3,42.5,15,3,0.33,250,62,27,5,0.8,1,2.5,7,47.1
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.5,9,47.1
3,42.5,17,2,0.41,261,65,34,10,0.6,1,1.4,14,47.1
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,12,47.1
3,52.5,11,2,0.3,323,81,35,2,0.6,2,0.65,5.3,47.2
3,52.5,7,1,0.38,337,37,40,10,0.7,2,0.5,14.1,47.2
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,5,47.2
3,42.5,15,2,0.4,230,58,34,5,0.8,1,1.3,7.5,47.2
3,42.5,15,2,0.4,240,60,34,5,0.8,1,1.4,7,47.2
3,42.5,17,2,0.41,294,74,44,5,0.8,1,0.8,9,47.2
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.2,12,47.2
3,42.5,17,2,0.41,265,66,42,5,0.8,1,0.4,17,47.2
3,42.5,17,2,0.45,255,61,43,5,0.8,1,0.8,18.5,47.2
3,52.5,13,2,0.35,293,20,34,10,0.6,2,0.5,13.8,47.3
3,52.5,17,1,0.35,327,82,37,10,0.7,2,0.65,13,47.3
3,42.5,15,2,0.41,236,59,32,10,0.6,1,1.3,17,47.3
3,42.5,17,1,0.41,273,68,37,10,0.6,1,0.7,11,47.3
3,42.5,18,2,0.41,236,59,32,4,0.6,1,1.4,13,47.3
3,42.5,17,2,0.45,225,75,43,5,0.8,1,1.2,8,47.3
3,42.5,17,2,0.41,254,63,33,5,0.6,1,1.6,9,47.3
3,42.5,15,2,0.41,285,71,44,5,0.8,1,1.2,14,47.3
3,42.5,17,1,0.37,372,81,42,5,0.8,1,0.5,14,47.3
3,52.5,17,2,0.45,210,52,34,10,0.6,2,0.6,10,47.4
3,52.5,7,2,0.45,222,56,35,10,0.7,2,0.5,13,47.4
3,52.5,15,4,0.45,156,39,25,10,0.6,1,3.5,10.5,47.4
1,42.5,15,2,0.43,241,80,43,5,0.8,1,1.4,9,47.4
3,42.5,18,2,0.41,265,55,42,10,0.8,1,0.7,12,47.4
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,10,47.4
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,9,47.4
3,42.5,17,2,0.45,209,69,33,5,0.8,1,1.4,7,47.4
3,42.5,17,2,0.45,240,60,35,5,0.6,1,1,9,47.4
3,42.5,15,2,0.41,294,74,44,5,0.8,1,1.8,10,47.4
3,42.5,17,1,0.41,261,65,34,5,0.6,3,1,32,47.4
3,42.5,17,2,0.41,261,65,34,5,0.6,3,1,24,47.4
3,52.5,1,3,0.4,210,53,29,10,0.7,2,0.65,10.9,47.5
3,52.5,7,2,0.4,250,63,35,10,0.7,2,0.65,4.4,47.5
3,52.5,15,2,0.4,290,73,42,3,0.7,2,0.5,13,47.5
3,42.5,15,2,0.35,256,64,33,8,0.6,2,0.8,14,47.5
3,42.5,18,2,0.45,222,56,33,4,0.6,1,1.4,17,47.5
3,42.5,18,1,0.41,273,68,37,10,0.6,1,0.8,12,47.5
3,42.5,18,2,0.41,244,61,32,10,0.6,1,1.5,11,47.5
3,42.5,17,1,0.33,344,86,38,5,0.8,1,1,7,47.5
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,8.9,47.5
3,42.5,17,2,0.33,313,78,39,5,0.8,3,1.3,18,47.5
3,52.5,13,2,0.35,293,20,34,10,0.6,2,0.6,10.6,47.6
3,42.5,18,2,0.45,245,61,43,5,0.8,1,1.6,15,47.6
3,42.5,15,3,0.33,250,62,27,5,0.8,1,1.8,15,47.6
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,16,47.6
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.6,9,47.6
3,42.5,18,2,0.43,273,68,44,5,0.8,1,0.3,15.5,47.7
3,42.5,18,2,0.41,236,59,32,10,0.6,1,1.2,10,47.7
3,42.5,15,2,0.33,301,75,33,5,0.8,1,1.5,11,47.7
3,42.5,15,3,0.45,169,57,28,5,0.8,1,1.4,11,47.7
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,12,47.7
3,42.5,17,2,0.45,209,69,33,5,0.8,1,0.8,7,47.7
3,42.5,15,2,0.41,275,69,43,5,0.8,1,1,13,47.7
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.6,10,47.7
3,42.5,18,2,0.43,279,93,48,6,0.6,1,0.6,10,47.8
3,42.5,15,2,0.37,278,92,40,5,0.8,1,0.8,15,47.8
3,42.5,15,2,0.37,278,92,40,5,0.8,1,0.8,14,47.8
3,42.5,17,2,0.37,296,74,40,5,0.8,1,0.4,14,47.8
3,52.5,7,2,0.45,249,62,43,3,0.7,2,0.35,6,47.9
3,52.5,7,3,0.3,293,73,27,10,0.7,2,0.5,15,47.9
3,42.5,17,2,0.45,240,60,35,5,0.6,1,1.4,12,47.9
3,42.5,15,2,0.45,264,47,34,10,0.6,1,1.4,18,48
3,42.5,17,2,0.45,209,69,33,10,0.6,1,1.4,13,48
3,42.5,15,2,0.41,265,66,42,5,0.8,1,0.8,9,48
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,27.5,48
3,52.5,2,2,0.45,166,89,35,7,0.6,2,0.75,4.6,48.1
3,42.5,15,2,0.35,256,64,33,8,0.6,2,1.5,10,48.1
3,42.5,18,3,0.45,174,44,28,4,0.6,1,2.5,5,48.1
3,42.5,15,2,0.37,268,67,32,10,0.7,1,1.2,13.5,48.1
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,10,48.1
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,10,48.1
3,42.5,17,2,0.45,264,47,34,10,0.6,1,1.4,13,48.1
3,42.5,15,2,0.41,261,65,34,5,0.6,1,1.4,14,48.1
3,42.5,15,2,0.41,271,68,42,5,0.8,1,0.8,14,48.1
3,42.5,15,1,0.45,247,82,44,5,0.8,1,0.8,14,48.1
3,52.5,11,3,0.38,217,54,29.5,2,0.6,2,0.7,5.3,48.2
3,42.5,17,2,0.37,296,74,40,5,0.8,1,0.8,9.8,48.2
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.6,14,48.2
3,42.5,15,2,0.37,296,74,40,5,0.8,1,0.6,9,48.2
3,42.5,15,1,0.37,329,82,42,5,0.8,1,0.5,13.5,48.2
3,42.5,18,1,0.41,273,68,37,10,0.6,1,0.8,14,48.3
3,42.5,15,3,0.5,129,69,30,10,0.6,1,2.7,10,48.3
3,42.5,15,3,0.33,240,60,27,5,0.8,1,2.5,7,48.3
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,7,48.3
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,17,48.3
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,16,48.3
3,42.5,17,3,0.45,169,57,28,5,0.8,1,1.4,7,48.3
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.3,23,48.4
3,42.5,17,2,0.45,209,69,33,5,0.8,1,1.4,10,48.4
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,14,48.4
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,12,48.4
3,42.5,17,2,0.45,245,61,43,5,0.8,1,0.8,18,48.4
3,52.5,3,1,0.35,334,83,39,10,0.7,2,0.6,14,48.5
3,52.5,15,2,0.45,222,56,34,10,0.6,2,0.35,15,48.5
3,42.5,18,2,0.43,273,68,44,4,0.8,1,0.7,16,48.5
1,42.5,18,2,0.43,241,80,43,5,0.8,1,0.5,8,48.5
3,42.5,15,2,0.41,285,71,44,5,0.8,1,1.2,14,48.5
3,52.5,17,2,0.35,331,83,40,3,0.6,2,0.6,11,48.6
3,42.5,17,2,0.45,209,69,33,5,0.8,1,2,9,48.6
3,42.5,17,2,0.45,209,69,33,5,0.8,1,1.4,9,48.6
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.8,9,48.6
3,42.5,15,2,0.41,265,66,42,5,0.8,1,0.8,14,48.6
3,42.5,15,1,0.37,383,96,49,5,0.6,1,0.8,14,48.6
3,42.5,17,2,0.37,296,74,40,5,0.8,1,0.8,16,48.6
3,52.5,11,2,0.35,306,15,35,10,0.6,2,0.65,6.9,48.7
3,52.5,11,2,0.3,323,81,34,2,0.6,2,0.35,4.9,48.7
3,52.5,7,2,0.42,266,67,42,3,0.6,2,0.25,13,48.7
3,52.5,11,2,0.4,290,73,43,2,0.8,2,0.2,7.7,48.7
3,42.5,15,2,0.35,256,64,33,8,0.6,2,1.3,13,48.7
3,42.5,15,2,0.35,256,64,33,8,0.6,2,1.5,14,48.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1,14,48.7
1,42.5,18,2,0.43,241,80,43,5,0.8,1,0.5,7,48.7
3,42.5,15,2,0.4,290,73,42,10,0.6,1,0.6,8.5,48.7
3,42.5,18,2,0.41,244,61,32,10,0.6,1,1.4,17,48.7
3,42.5,18,2,0.33,301,75,33,5,0.8,1,2.4,8,48.7
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,14,48.7
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.6,7,48.7
3,42.5,17,2,0.41,275,69,43,5,0.8,1,0.8,10,48.7
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.8,9,48.7
3,42.5,17,1,0.37,383,96,49,6,0.6,1,0.8,12,48.7
3,42.5,17,2,0.41,248,83,42,5,0.8,1,0.8,9,48.7
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,27,48.7
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,28,48.7
3,52.5,18,3,0.45,149,64,28,2,0.6,2,1.3,9.4,48.8
3,52.5,15,2,0.4,290,73,43,3,0.7,2,0.5,11,48.8
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.7,6,48.8
3,42.5,15,3,0.4,200,50,29,5,0.8,1,1.4,7,48.8
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,16,48.8
3,42.5,15,2,0.37,253,63,33,5,0.8,1,1.4,8,48.8
3,42.5,18,2,0.45,245,61,43,5,0.8,1,0.9,13,48.9
3,42.5,15,2,0.4,230,58,34,5,0.8,1,1.4,14,48.9
3,42.5,15,3,0.4,200,50,28,5,0.8,1,1.4,10,48.9
3,42.5,15,2,0.41,265,66,42,5,0.8,1,2.2,14,48.9
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.2,12,48.9
3,42.5,17,2,0.41,271,68,42,5,0.8,1,0.8,12,48.9
3,52.5,13,2,0.38,255,64,35,10,0.6,2,0.75,17.5,49
3,42.5,17,2,0.37,309,77,40,5,0.8,1,0.8,10,49
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,14,49
3,42.5,15,2,0.41,275,69,43,5,0.8,1,0.8,10,49
3,42.5,17,2,0.41,265,66,42,5,0.8,1,0.8,14,49
3,42.5,15,2,0.41,271,68,42,5,0.8,1,0.4,13,49
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,18,49
3,52.5,18,3,0.38,217,54,29.5,10,0.6,2,0.8,11.7,49.1
3,42.5,15,2,0.41,236,59,32,10,0.6,1,1.3,16,49.1
3,42.5,18,2,0.43,279,93,48,6,0.6,1,0.7,13,49.1
3,42.5,15,3,0.37,216,54,29,5,0.8,1,1.4,6,49.1
3,42.5,15,3,0.37,275,69,40,5,0.8,1,0.7,9,49.1
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.8,9,49.1
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.8,9,49.1
3,42.5,15,1,0.45,258,64,44,5,0.8,1,0.7,14,49.1
3,42.5,17,2,0.41,294,74,44,5,0.8,1,1.2,11,49.1
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,11,49.2
3,42.5,15,2,0.41,294,74,44,5,0.8,1,1.8,7,49.2
3,52.5,3,2,0.35,293,73,34,10,0.7,2,0.6,12,49.3
3,52.5,17,2,0.33,322,81,31,4,0.7,1,3.5,16,49.3
3,42.5,15,2,0.41,285,71,44,5,0.8,1,0.8,10,49.3
3,42.5,17,2,0.41,294,74,44,5,0.8,1,1,8.5,49.3
3,52.5,11,3,0.38,206,52,31,7,0.6,2,0.7,12.3,49.4
3,52.5,7,2,0.4,290,73,42,3,0.7,2,0.5,13,49.4
3,52.5,3,1,0.35,334,83,39,10,0.7,2,0.6,13.5,49.4
3,42.5,15,3,0.33,230,58,27,5,0.8,1,2,12,49.4
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,14,49.4
3,42.5,15,2,0.37,309,77,40,5,0.8,1,0.8,14,49.4
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.8,10,49.4
3,42.5,18,2,0.37,253,63,32,5,0.8,1,1.7,10,49.5
1,42.5,15,2,0.33,301,75,33,5,0.8,1,1.6,13,49.5
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.4,19.5,49.5
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,15,49.5
3,42.5,15,2,0.41,275,69,43,5,0.8,1,1.6,16,49.5
3,42.5,15,2,0.41,265,66,42,5,0.8,1,0.8,11,49.5
3,42.5,17,2,0.37,296,74,40,5,0.8,1,0.8,17,49.5
3,42.5,17,1,0.41,283,71,38,5,0.6,3,1,24,49.5
3,52.5,11,3,0.45,178,44,30,10,0.7,2,0.7,10.7,49.6
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.5,8,49.6
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,14,49.6
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.8,14,49.6
3,42.5,15,2,0.41,275,69,43,5,0.8,1,1,13,49.6
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,27,49.6
3,52.5,7,2,0.35,293,73,34,10,0.7,2,0.7,8.3,49.8
3,42.5,15,2,0.35,256,64,33,8,0.6,2,0.9,5.5,49.8
3,42.5,15,2,0.35,256,64,33,8,0.6,2,0.9,5.5,49.8
1,42.5,15,2,0.33,301,75,33,5,0.8,1,2,14,49.8
3,42.5,15,2,0.41,275,69,43,5,0.8,1,0.8,9,49.8
3,42.5,17,2,0.41,248,83,42,5,0.8,1,0.8,9,49.8
3,42.5,17,1,0.37,329,82,42,5,0.8,3,0.5,22,49.8
3,42.5,17,2,0.41,265,66,42,5,0.8,3,0.6,8,49.8
3,42.5,18,1,0.41,265,66,37,4,0.6,1,0.9,13,49.9
3,42.5,18,2,0.43,279,93,48,6,0.6,1,0.7,14,49.9
3,42.5,15,2,0.4,230,58,34,5,0.8,1,1.3,7,49.9
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,14,49.9
3,42.5,15,2,0.45,231,58,34,5,0.6,1,1.4,9,49.9
3,42.5,15,1,0.37,329,82,42,5,0.8,1,0.3,11,49.9
3,52.5,7,2,0.35,293,73,34,10,0.7,2,0.6,17.7,50
3,42.5,15,3,0.37,216,54,29,5,0.8,1,1.4,16,50
3,42.5,17,2,0.41,275,69,43,5,0.8,1,0.4,8,50
3,42.5,17,2,0.41,275,69,43,5,0.8,1,0.4,9,50
3,42.5,15,2,0.41,294,74,44,5,0.8,1,0.2,13,50
3,42.5,18,1,0.41,283,71,38,10,0.6,1,0.6,12,50.1
3,42.5,15,2,0.4,230,58,34,5,0.8,1,3,9,50.1
3,42.5,17,2,0.41,265,66,42,5,0.8,1,0.8,13,50.1
3,52.5,11,2,0.38,255,64,35,2,0.6,2,0.65,6,50.2
3,52.5,3,2,0.42,266,67,42,3,0.6,2,0.35,16.3,50.2
3,52.5,11,1,0.45,267,67,43,3,0.8,2,1,13.7,50.2
3,52.5,15,2,0.42,282,70,43,3,0.6,2,0.6,10,50.2
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,11,50.2
3,52.5,18,3,0.4,239,27,28,10,0.7,2,0.6,13,50.3
3,42.5,17,3,0.45,174,44,28,4,0.6,1,4,11,50.3
3,42.5,15,2,0.32,358,89,42,5,0.8,1,0.8,13,50.3
3,42.5,18,2,0.37,314,78,43,5,0.8,1,0.5,16,50.3
1,42.5,15,3,0.33,240,60,27,5,0.8,1,1.8,6,50.3
3,42.5,17,2,0.37,309,77,40,5,0.8,1,0.5,10,50.3
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,14,50.3
3,42.5,15,2,0.41,275,69,43,5,0.8,1,0.8,16,50.3
3,42.5,17,2,0.41,293,73,44,5,0.8,1,0.6,15,50.3
3,42.5,17,3,0.45,179,59,28,5,0.8,1,1.4,7,50.4
3,42.5,17,2,0.45,209,69,33,5,0.8,1,1.6,8,50.4
3,42.5,15,2,0.41,275,69,43,5,0.8,1,0.8,10,50.4
3,52.5,17,3,0.4,204,51,29,10,0.7,2,0.65,8,50.5
3,52.5,11,2,0.3,375,42,34,2,0.7,2,0.6,8,50.5
3,42.5,15,2,0.4,230,58,34,5,0.8,1,1.3,8,50.5
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,16,50.5
3,52.5,7,2,0.45,213,53,36,10,0.7,2,0.7,15.1,50.6
3,52.5,11,3,0.45,183,46,30,10,0.7,2,0.7,11.3,50.6
3,42.5,15,2,0.33,259,65,32,10,0.6,2,1.6,10,50.6
3,42.5,18,2,0.41,265,66,42,5,0.8,1,1.5,11,50.6
3,42.5,17,2,0.45,209,69,33,5,0.8,1,1.9,18,50.6
3,42.5,17,1,0.37,383,96,47,6,0.6,1,1.6,12,50.6
1,42.5,18,2,0.33,288,72,32,5,0.8,1,3,8,50.7
3,42.5,15,3,0.37,275,69,40,5,0.8,1,0.5,8,50.7
3,42.5,17,2,0.41,261,65,34,5,0.6,3,1,28,50.7
3,52.5,11,3,0.38,206,52,31,7,0.6,2,0.7,6,50.8
3,42.5,18,2,0.37,244,61,32,5,0.8,1,1.7,10,50.8
3,42.5,18,2,0.37,244,61,32,5,0.8,1,3.2,12,50.8
3,42.5,17,2,0.37,296,74,40,5,0.8,1,0.8,14,50.8
3,42.5,17,2,0.41,248,83,42,5,0.8,1,0.8,7,50.8
3,52.5,7,2,0.35,293,73,34,10,0.7,2,0.6,11.6,50.9
3,42.5,17,2,0.41,275,69,43,5,0.8,1,1,17,50.9
3,42.5,17,2,0.41,261,65,34,5,0.6,1,1.1,10,50.9
3,42.5,15,2,0.41,265,66,42,5,0.8,1,0.6,9,50.9
